IMO.Number,predicted.kg.CO2.per.nm,TEU.predicted.kg.CO2.per.nm
5245655,120.7952797,NA
5246001,121.8989922,NA
5246269,128.5351252,NA
5246489,108.1299087,NA
5246582,376.3447456,NA
5246635,376.4598303,NA
5247550,107.8125886,NA
5247677,376.4598303,NA
5247823,376.4598303,NA
5247897,377.5557691,NA
5248126,378.3392459,NA
5249120,378.3392459,NA
5249417,377.5557691,NA
5249871,378.3392459,NA
5250416,378.3392459,NA
5251563,128.4561283,NA
5251616,120.7952797,NA
5251654,120.7952797,NA
5251666,120.7952797,NA
5251707,119.7676999,NA
5251848,102.9045485,NA
5252567,138.6566837,NA
5253353,138.6566837,NA
5254060,119.1124093,NA
5254151,120.4405752,NA
5254216,120.5314403,NA
5254981,120.7952797,NA
5255129,376.3447456,NA
5255492,120.7044146,NA
5255650,105.8172884,NA
5255674,138.6566837,NA
5255777,131.1605213,NA
5256537,118.9081312,NA
5256642,377.5557691,NA
5256692,120.2758619,NA
5257050,377.5557691,NA
5257103,375.5426077,NA
5257725,120.7952797,NA
5257995,120.7952797,NA
5258482,125.966259,NA
5259412,120.7952797,NA
5259589,122.5423107,NA
5259723,378.3392459,NA
5260382,377.5557691,NA
5260423,279.3942933,NA
5260485,376.4598303,NA
5260784,377.5557691,NA
5261350,118.2619905,NA
5261740,120.7952797,NA
5261972,118.4344997,NA
5262031,377.5557691,NA
5262146,117.5305896,NA
5262500,118.9881468,117.7492773
5262768,120.7952797,NA
5262861,132.9501855,NA
5263970,138.6566837,NA
5264510,332.9911245,NA
5264663,124.4246654,NA
5264819,378.3392459,NA
5265904,120.9270906,NA
5265992,377.2231132,NA
5266013,120.7952797,NA
5266312,138.6566837,NA
5266348,119.5951907,NA
5266386,120.7952797,NA
5266611,377.5557691,NA
5266958,376.3447456,NA
5267201,364.0165451,NA
5267718,362.1462228,NA
5269003,311.3464219,NA
5269431,377.0318051,NA
5270131,378.3392459,NA
5270181,135.5730916,NA
5270583,376.3447456,NA
5271032,120.7952797,NA
5271070,123.1270012,NA
5271367,121.6081617,NA
5271769,378.1039635,NA
5271771,395.5543783,NA
5272127,378.3392459,NA
5273274,118.9081312,NA
5273341,377.5557691,NA
5273468,120.9873086,NA
5273664,118.6265285,NA
5273949,377.5557691,NA
5273975,376.4598303,NA
5274280,120.3554702,NA
5274424,377.5557691,NA
5274462,364.1375817,NA
5274888,120.7952797,NA
5275428,120.7952797,NA
5275973,120.7952797,NA
5275997,120.7044146,NA
5276082,119.7676999,NA
5276135,375.5426077,NA
5277062,292.6872862,NA
5277323,277.7167612,NA
5277622,377.5557691,NA
5277763,107.4746366,NA
5277866,377.5557691,NA
5278004,119.515703,NA
5278262,376.3447456,NA
5278420,377.5557691,NA
5278432,104.7659317,NA
5278690,378.3392459,NA
5278743,138.6566837,NA
5279230,138.5658186,NA
5279527,378.3392459,NA
5279967,377.5557691,NA
5280540,263.182369,NA
5281049,104.1437122,NA
5281647,120.7952797,NA
5283669,378.3392459,NA
5283695,120.7044146,NA
5284431,376.4598303,NA
5284625,123.0909019,NA
5284974,123.0909019,NA
5284998,257.9128135,NA
5285174,120.7952797,NA
5285306,122.2608541,NA
5285667,378.3392459,NA
5285734,120.7952797,NA
5285851,375.5426077,NA
5285904,376.4598303,NA
5286116,377.9888788,NA
5286348,378.3392459,NA
5286398,119.8913697,NA
5286697,375.5426077,NA
5286893,119.6768348,NA
5287017,119.6768348,NA
5287093,377.5557691,NA
5287201,378.3392459,NA
5287275,378.3392459,NA
5287328,378.3392459,NA
5287562,378.3392459,NA
5287720,138.6566837,NA
5287744,118.3436346,NA
5288140,120.9873086,NA
5288308,120.7952797,NA
5288633,378.3392459,NA
5288803,119.8913697,NA
5288865,377.5557691,NA
5288889,376.3447456,NA
5288918,377.5557691,NA
5288920,378.3392459,NA
5288944,378.3392459,NA
5288956,377.5557691,NA
5289247,134.6156215,NA
5289455,120.7952797,NA
5289883,378.3392459,NA
5289948,378.3392459,NA
5290935,377.5557691,NA
5291068,120.7952797,NA
5291513,138.6566837,NA
5291991,138.6566837,NA
5292294,375.5426077,NA
5292440,118.4344997,NA
5292505,120.7952797,NA
5293054,366.7377544,NA
5293145,118.1825028,NA
5293614,120.7044146,NA
5294307,183.6115768,NA
5294656,120.7952797,NA
5294981,120.7952797,NA
5295569,120.9873086,NA
5295777,121.7292658,NA
5295818,363.7812628,NA
5295935,105.3080647,NA
5296197,117.7792091,NA
5296795,109.2829453,NA
5297414,119.1124093,NA
5297610,135.5730916,NA
5297658,119.6768348,NA
5297787,123.2209461,NA
5297933,378.3392459,NA
5297995,377.5557691,NA
5298080,377.7920845,NA
5298157,378.3392459,NA
5298389,377.5557691,NA
5298482,119.7676999,NA
5298652,120.169812,NA
5298781,378.3392459,NA
5298963,120.7952797,NA
5299101,122.8252047,NA
5299474,120.7952797,NA
5300053,119.8913697,NA
5300338,121.7292658,NA
5300352,122.8252047,NA
5300716,120.9873086,NA
5300895,119.935711,NA
5301241,378.1781142,NA
5301265,377.5557691,NA
5302063,118.9081312,NA
5302087,119.9597287,NA
5302192,120.7952797,NA
5302520,120.7952797,NA
5302611,120.1399892,NA
5302661,119.6768348,NA
5302893,119.5791587,NA
5303108,377.5557691,NA
5303823,378.3392459,NA
5303897,352.2876936,NA
5303976,378.3392459,NA
5304085,376.4598303,NA
5304114,377.5557691,NA
5304384,378.3392459,NA
5304920,377.5557691,NA
5305053,377.5557691,NA
5305235,118.4344997,NA
5305302,119.9597287,NA
5305481,378.1039635,NA
5306617,378.3392459,NA
5306875,377.5557691,NA
5307336,376.4598303,NA
5307348,378.3392459,NA
5307439,377.5557691,NA
5307843,376.4598303,NA
5308067,124.4246654,NA
5308108,120.7952797,NA
5308251,419.9517148,NA
5308275,377.5557691,NA
5308794,120.7044146,NA
5308938,169.3213786,NA
5309085,378.3392459,NA
5309578,376.3447456,NA
5309968,378.3392459,NA
5310199,163.7671226,NA
5310709,378.3392459,NA
5310905,295.6044834,NA
5311088,378.3392459,NA
5311507,122.1206838,NA
5311612,120.5432829,NA
5311662,378.3392459,NA
5313177,118.8637899,NA
5313892,135.5730916,NA
5313907,377.5557691,NA
5314573,376.4598303,NA
5314729,120.7952797,NA
5314937,119.5951907,NA
5315400,120.7952797,NA
5315412,119.9597287,NA
5315591,133.238656,NA
5315993,377.5557691,NA
5316064,377.5557691,NA
5316076,377.5557691,NA
5316234,377.5557691,NA
5316272,376.4598303,NA
5316337,377.5557691,NA
5316466,378.3392459,NA
5316973,121.9778853,NA
5317094,120.7044146,NA
5317202,119.6768348,NA
5317226,119.6768348,NA
5317305,378.3392459,NA
5317915,107.1704885,NA
5318608,120.7952797,NA
5319341,120.7952797,NA
5320522,358.2488954,NA
5320675,105.3080647,NA
5320871,377.5557691,NA
5321124,125.080025,NA
5321136,381.8258548,NA
5321473,377.5557691,NA
5321629,376.4598303,NA
5321693,377.0318051,NA
5321784,377.5557691,NA
5321813,120.7952797,NA
5321825,120.7952797,NA
5321837,120.7952797,NA
5322049,119.7676999,NA
5322491,143.2652442,NA
5322518,305.3514958,NA
5322609,377.5557691,NA
5322623,376.3447456,NA
5322752,376.8216678,NA
5323172,107.2365212,NA
5323304,120.7952797,NA
5323380,377.5557691,NA
5323407,135.7651205,NA
5324504,138.6566837,NA
5324724,377.5557691,NA
5324762,124.5192997,NA
5325194,107.6448617,NA
5327506,119.935711,NA
5327996,378.3392459,NA
5328081,120.7952797,NA
5328603,382.5743899,NA
5328732,282.6881047,NA
5329152,104.3479904,NA
5329449,376.4598303,NA
5329504,378.3392459,NA
5329566,481.9445131,NA
5329700,378.3392459,NA
5329918,275.1493132,NA
5330175,377.5557691,NA
5330565,378.3392459,NA
5330668,378.1039635,NA
5330735,378.3392459,NA
5330747,377.5557691,NA
5330802,122.381179,NA
5330967,117.5305896,NA
5331428,120.9270906,NA
5331571,118.6265285,NA
5331636,120.7952797,NA
5333141,124.1382812,NA
5333294,119.9597287,NA
5333335,125.966259,NA
5333452,119.7676999,NA
5333567,120.7952797,NA
5334042,120.7952797,NA
5334353,279.6163625,NA
5334755,119.7676999,NA
5335450,124.2360127,NA
5336222,378.3392459,NA
5336387,150.1403763,NA
5336442,120.5432829,NA
5336753,377.0318051,NA
5336806,376.3447456,NA
5337446,377.5557691,NA
5337472,120.7952797,NA
5337733,105.8172884,NA
5337771,119.9597287,NA
5337800,119.8913697,NA
5337915,377.5557691,NA
5338464,122.2627892,NA
5338490,120.7044146,NA
5338634,116.7727931,NA
5338892,376.4598303,NA
5338971,377.9888788,NA
5339482,377.5557691,NA
5339743,377.7920845,NA
5339951,377.5557691,NA
5340053,128.9413279,NA
5340687,364.8772016,NA
5340821,376.3447456,NA
5340871,378.3392459,NA
5341198,118.8637899,NA
5341526,378.3392459,NA
5341564,116.7727931,NA
5341588,120.7952797,NA
5341813,124.4246654,NA
5342192,377.5557691,NA
5342427,377.7920845,NA
5342518,118.4344997,NA
5342582,376.4598303,NA
5342673,118.9081312,NA
5342702,377.5557691,NA
5342946,120.7952797,NA
5343005,119.7676999,NA
5343184,119.7676999,NA
5343586,377.5557691,NA
5343598,120.3554702,NA
5344425,377.5557691,NA
5344437,377.7920845,NA
5344592,119.7676999,NA
5344736,119.9597287,NA
5344877,120.7952797,NA
5344891,120.7952797,NA
5345065,123.0245945,NA
5345637,377.5557691,NA
5345742,292.6272303,NA
5345986,120.9311525,NA
5346473,376.4598303,NA
5346576,138.5658186,NA
5346605,118.1059933,NA
5346679,378.3392459,NA
5346904,120.7044146,NA
5347128,377.5557691,NA
5347221,119.7676999,NA
5347477,125.2184403,NA
5348081,138.5658186,NA
5348093,137.3279053,NA
5348108,138.5658186,NA
5348110,138.5658186,NA
5348122,137.6795147,NA
5348548,120.7952797,NA
5349750,377.5557691,NA
5350424,363.1011058,NA
5350723,138.5658186,NA
5351038,118.8697337,NA
5351222,378.3392459,NA
5351466,376.4598303,NA
5351521,377.5557691,NA
5351818,117.7792091,NA
5351868,377.5557691,NA
5351894,118.8637899,NA
5351973,377.5557691,NA
5352161,378.3392459,NA
5352343,138.6566837,NA
5352381,138.6566837,NA
5352458,377.5557691,NA
5352537,120.7952797,NA
5352886,374.8924733,NA
5353220,378.3392459,NA
5353426,122.4606667,NA
5353610,119.4882936,NA
5353828,378.3392459,NA
5353983,123.0909019,NA
5354315,107.4047501,NA
5354327,377.5557691,NA
5354559,379.1999024,NA
5354573,120.7952797,NA
5354602,124.333983,NA
5354638,377.5557691,NA
5354731,117.574931,NA
5354987,377.5557691,NA
5355632,124.08811,NA
5355890,140.2988453,NA
5355955,376.4598303,NA
5356076,376.4598303,NA
5356284,123.6352335,NA
5356650,377.5557691,NA
5357707,120.7044146,NA
5357771,119.7676999,NA
5357836,376.4598303,NA
5357939,365.4285909,NA
5358062,119.9597287,NA
5358074,119.9597287,NA
5358294,120.7044146,NA
5358646,117.7792091,NA
5358921,377.5557691,NA
5359901,126.3693072,NA
5359951,134.0446598,NA
5360015,120.5432829,NA
5360479,123.2395661,NA
5360572,121.4007266,NA
5360625,376.3447456,NA
5360699,123.770892,NA
5360778,120.1399892,NA
5362025,120.7044146,NA
5362192,376.4598303,NA
5362219,377.5557691,NA
5362295,376.4598303,NA
5363574,107.6789148,NA
5364138,377.5557691,NA
5364267,118.9081312,NA
5364279,120.7952797,NA
5364695,118.8637899,NA
5364736,120.7952797,NA
5364803,119.7676999,NA
5364889,378.3392459,NA
5364918,377.5557691,NA
5365247,120.7952797,NA
5367087,120.7952797,NA
5367673,377.5557691,NA
5367685,120.7952797,NA
5367922,377.5557691,NA
5368639,120.7044146,NA
5368653,378.3392459,NA
5368926,120.7952797,NA
5368952,377.5557691,NA
5369059,378.3392459,NA
5369061,377.5557691,NA
5369633,119.6768348,NA
5369841,107.6130743,NA
5370369,120.7952797,NA
5370802,120.7952797,NA
5371038,377.5557691,NA
5371375,377.5557691,NA
5371387,123.0909019,NA
5371416,135.5730916,NA
5371583,105.7819986,NA
5371624,120.7952797,NA
5371791,377.5557691,NA
5371856,119.9597287,NA
5372305,138.6566837,NA
5372408,120.7952797,NA
5372501,120.7952797,NA
5372898,119.6768348,NA
5372915,376.3447456,NA
5372965,120.9311525,NA
5373000,119.9597287,NA
5373476,1088.651034,NA
5373696,120.7952797,NA
5373701,120.7952797,NA
5374248,120.7044146,NA
5375113,125.1884059,NA
5375125,378.3392459,NA
5375175,377.5557691,NA
5375204,120.7234692,NA
5375694,119.935711,NA
5375802,118.1059933,NA
5375826,120.7952797,NA
5375838,119.7676999,NA
5376208,376.4598303,NA
5377135,118.9081312,NA
5377159,376.4598303,NA
5377173,138.6566837,NA
5377410,120.7952797,NA
5377422,118.6265285,NA
5377563,122.6331758,NA
5378426,121.7292658,NA
5378440,120.7952797,NA
5378866,120.7952797,NA
5378945,120.3560335,NA
5379092,377.5557691,NA
5379171,120.7952797,NA
5379298,120.7952797,NA
5379315,135.7651205,NA
5379822,119.9597287,NA
5380091,124.6488861,NA
5380431,106.9134609,NA
5380479,120.7952797,NA
5380534,122.6331758,NA
5380613,119.6768348,NA
5380625,134.3582901,NA
5381382,105.6130103,NA
5381978,107.5889935,NA
5382063,378.3392459,NA
5383158,335.5902675,NA
5383304,438.5220662,NA
5383615,107.4746366,NA
5384047,123.7626521,NA
5384085,377.5557691,NA
5384293,378.3392459,NA
5384360,377.5557691,NA
5385053,377.0318051,NA
5385326,376.4598303,NA
5385625,319.0859256,NA
5385869,120.7952797,NA
5385998,378.3392459,NA
5386021,118.9081312,NA
5386150,122.3321005,NA
5386306,378.3392459,NA
5386954,122.2608541,NA
5387350,120.7952797,NA
5387740,120.5432829,NA
5387764,138.6566837,NA
5388005,120.1399892,NA
5388055,120.7952797,NA
5388407,119.9597287,NA
5388469,110.307375,NA
5388586,120.9873086,NA
5389293,120.7952797,NA
5389554,261.8183188,NA
5389578,119.7676999,NA
5389580,379.1999024,NA
5389671,119.6768348,NA
5389750,377.0318051,NA
5389774,120.7952797,NA
5389841,378.3392459,NA
5390345,379.1999024,NA
5390838,377.5557691,NA
5391260,423.313543,NA
5392094,138.6566837,NA
5392226,122.5423107,NA
5392484,120.7044146,NA
5392800,377.5557691,NA
5393555,122.5423107,NA
5393907,378.1403357,NA
5394298,122.6864368,NA
5394470,138.6566837,NA
5394884,108.5626064,NA
5395072,376.4598303,NA
5395424,378.3392459,NA
5395539,376.4598303,NA
5395917,377.0318051,NA
5396090,376.4598303,NA
5396416,377.5557691,NA
5396583,125.4522453,NA
5396789,122.2608541,NA
5397501,120.7044146,NA
5397604,118.6265285,NA
5397666,138.6566837,NA
5397927,377.5557691,NA
5398141,377.7920845,NA
5398579,376.4598303,NA
5398713,377.5557691,NA
5399406,376.3447456,NA
5399482,120.7952797,NA
5400097,119.6768348,NA
5400188,363.4693838,NA
5400267,376.4598303,NA
5400786,117.574931,NA
5400827,376.4598303,NA
5401027,117.5305896,NA
5401041,120.7044146,NA
5401297,376.3447456,NA
5401314,106.6646078,NA
5401596,439.1390119,NA
5401675,120.7952797,NA
5402291,378.6759383,NA
5402382,377.5557691,NA
5402930,138.5658186,NA
5403051,377.5557691,NA
5403128,377.0318051,NA
5403738,381.2170862,NA
5403790,138.5658186,NA
5403829,376.4598303,NA
5404172,376.3447456,NA
5404380,120.1399892,NA
5404562,382.8862689,NA
5404586,122.2608541,NA
5404835,376.3447456,NA
5404964,215.8578664,NA
5404988,376.4598303,NA
5405085,376.3447456,NA
5405279,267.4666639,NA
5405633,124.8516627,NA
5405724,120.1399892,NA
5405889,377.7920845,NA
5405891,111.8406599,NA
5406027,120.7952797,NA
5406118,119.6768348,NA
5406364,120.7044146,NA
5406479,378.3392459,NA
5406754,125.966259,NA
5406974,377.5557691,NA
5407150,377.5557691,NA
5407502,123.0909019,NA
5407526,120.7952797,NA
5407588,377.5557691,NA
5407643,120.7952797,NA
5407904,379.4362178,NA
5408221,122.381179,NA
5408269,375.5426077,NA
5408491,104.7897086,NA
5408623,119.1124093,NA
5408685,120.7952797,NA
5409304,120.9873086,NA
5409500,377.5557691,NA
5409512,377.5557691,NA
5409586,125.0718462,NA
5409598,378.3392459,NA
5409627,377.5557691,NA
5409689,378.3392459,NA
5409691,377.5557691,NA
5410315,120.7952797,NA
5410432,376.4598303,NA
5410597,377.5557691,NA
5411137,120.7044146,NA
5411149,120.7952797,NA
5411486,277.7167612,NA
5411565,379.1999024,NA
5411606,138.6566837,NA
5411723,376.3447456,NA
5411761,380.0219412,NA
5411979,118.3436346,NA
5412026,377.5557691,NA
5412296,377.5557691,NA
5412698,377.5557691,NA
5413056,123.0245945,NA
5413082,120.7952797,NA
5413408,120.7044146,NA
5413501,376.3447456,NA
5413836,134.7238636,NA
5414270,120.7044146,NA
5414385,104.8307717,NA
5414464,120.7044146,NA
5414488,376.3447456,NA
5415030,278.8774589,NA
5415743,120.7044146,NA
5415949,376.3447456,NA
5416278,118.9081312,NA
5416280,110.0221012,NA
5416357,376.4598303,NA
5416553,123.189922,NA
5416620,377.5557691,NA
5417052,378.0252511,NA
5417088,124.3089305,NA
5417131,122.8252047,NA
5417480,124.0195115,NA
5417507,378.3392459,NA
5417569,120.7952797,NA
5417741,376.4598303,NA
5417753,394.3446419,NA
5418111,377.5557691,NA
5418197,376.9495511,NA
5418381,394.3446419,NA
5418525,375.5426077,NA
5418616,120.5432829,NA
5418927,111.3636455,NA
5419103,138.6566837,NA
5419244,376.3447456,NA
5419347,119.8913697,NA
5419414,120.7044146,NA
5419488,377.5557691,NA
5419957,378.1039635,NA
5420293,377.7920845,NA
5420580,120.7952797,NA
5420724,377.7920845,NA
5420853,114.6574306,NA
5420956,118.2619905,NA
5421247,120.7952797,NA
5422112,377.5557691,NA
5422203,136.2319664,NA
5422253,119.8761498,NA
5422306,378.683068,NA
5422382,378.3392459,NA
5422540,118.9081312,NA
5422643,377.7920845,NA
5422710,121.1981745,NA
5422863,377.0318051,NA
5422980,363.5887857,NA
5423635,122.2876524,NA
5423867,118.3436346,NA
5423972,120.5314403,NA
5424562,139.0484429,NA
5424756,122.3617443,NA
5424990,125.4048693,NA
5425059,119.5951907,NA
5425114,377.5557691,NA
5425413,120.7952797,NA
5425619,377.7920845,NA
5425645,377.5557691,NA
5425841,283.735915,NA
5425956,276.7385994,NA
5426390,105.7431919,NA
5426637,135.5730916,NA
5426649,377.5557691,NA
5427019,454.8028485,NA
5427370,379.7512916,NA
5427772,122.8489349,NA
5427784,377.5557691,NA
5427904,377.5557691,NA
5428336,119.9597287,NA
5428439,379.7512916,NA
5428532,377.5557691,NA
5428556,376.3447456,NA
5428702,376.4598303,NA
5428738,120.9873086,NA
5428776,376.3447456,NA
5429029,117.574931,NA
5429081,365.4285909,NA
5429201,376.4598303,NA
5429457,377.5557691,NA
5429500,120.7952797,NA
6049917,120.7952797,NA
6159463,120.7044146,NA
6162020,376.4598303,NA
6169808,377.5557691,NA
6185826,389.028642,NA
6226515,377.5557691,NA
6281917,376.4598303,NA
6283202,120.9270906,NA
6289309,378.3392459,NA
6329020,119.3025878,NA
6329044,370.9503386,NA
6360696,134.6691816,NA
6400343,120.9416338,NA
6400472,119.8913697,NA
6400563,119.935711,NA
6400575,377.5557691,NA
6400587,117.574931,NA
6400795,375.5426077,NA
6400812,395.7566876,NA
6400941,310.9343623,NA
6401232,118.6265285,NA
6401270,377.5557691,NA
6401311,378.3392459,NA
6401347,120.7044146,NA
6402121,118.6265285,NA
6402200,138.5658186,NA
6402236,129.4511603,NA
6402298,392.7208005,NA
6402779,378.9913873,NA
6403084,378.1781142,NA
6403424,375.5426077,NA
6403826,120.6227705,NA
6403929,156.6959183,NA
6404076,376.3447456,NA
6404363,378.3392459,NA
6404375,249.9697299,NA
6404715,122.8252047,NA
6404856,378.3392459,NA
6404959,120.7952797,NA
6405238,117.5305896,NA
6405240,120.7952797,NA
6405264,120.7952797,NA
6405317,120.7044146,NA
6405379,376.4598303,NA
6405446,120.7044146,NA
6405537,376.4598303,NA
6405604,379.1999024,NA
6405616,120.9873086,NA
6405771,135.5730916,NA
6406024,378.1781142,NA
6406050,120.7952797,NA
6406074,119.6768348,NA
6406218,119.7676999,NA
6406256,119.7676999,NA
6406490,136.2319664,NA
6406505,118.2619905,NA
6406531,120.9873086,NA
6406543,138.6566837,NA
6406701,119.7676999,NA
6406787,119.7676999,NA
6406892,120.7952797,NA
6407327,376.4598303,NA
6407406,378.3392459,NA
6407418,378.3392459,NA
6407432,125.1565779,NA
6407470,120.7952797,NA
6407509,378.3392459,NA
6407523,380.8825977,NA
6407614,375.5426077,NA
6407640,526.9034098,NA
6407664,120.7952797,NA
6407717,378.3392459,NA
6407834,389.7752345,NA
6407925,135.5730916,NA
6408228,381.8141104,NA
6408307,377.5557691,NA
6408486,376.3447456,NA
6408981,376.4598303,NA
6409002,378.3392459,NA
6409038,377.5557691,NA
6409064,376.3447456,NA
